endTime,artistName,trackName,msPlayed
2020-10-11 21:38,Study Music & Sounds,Music for Studying and Binaural Beats Focus,147883
2020-10-11 21:40,Study Music & Sounds,Soothing Study Music and Binaural Beats,138224
2020-10-11 21:43,Study Music & Sounds,Calm Binaural Beats for Concentration,168688
2020-10-11 21:46,Study Music & Sounds,Soothing Binaural Beats for Reading,157543
2020-10-11 21:48,Study Music & Sounds,Binaural Beats for the Best Studying,151598
2020-10-11 21:51,Study Music & Sounds,Soft Music for Studying (Alpha Waves),145654
2020-10-11 21:53,Study Music & Sounds,Ambient Study Alpha Waves,146397
2020-10-11 21:55,Study Music & Sounds,Study Music for Focus (Alpha Waves),124849
2020-10-11 21:57,Study Music & Sounds,Calm Music for Concentration (Binaural Beats),135251
2020-10-11 22:00,Study Music & Sounds,Soothing Music for Focus (Study Alpha Waves),138224
2020-10-11 22:02,Study Music & Sounds,Study Music (Ambient Music),148626
2020-10-11 22:05,Study Music & Sounds,Music for Concentration (Study Alpha Waves),149369
2020-10-11 22:07,Study Music & Sounds,Music for Focus and Meditation,143425
2020-10-11 22:10,Study Music & Sounds,Calm Music for Focus (Binaural Beats),144911
2020-10-11 22:12,Study Music & Sounds,Music for Concentration and Reading,147140
2020-10-11 22:15,Study Music & Sounds,Music for Focus and Stress Relief,162744
2020-10-11 22:17,Study Music & Sounds,Binaural Beats Meditation,143425
2020-10-11 22:19,Study Music & Sounds,Relaxing Music for Concentration (Binaural Beats),142682
2020-10-11 22:22,Study Music & Sounds,Calm Music for Studying (Binaural Relaxation),138224
2020-10-11 22:24,Study Music & Sounds,Relaxing Study Music (Binaural Studying Music),136738
2020-10-11 22:26,Study Music & Sounds,Ambient Alpha Waves for Reading,135995
2020-10-11 22:29,Study Music & Sounds,Ambient Alpha Waves for Focus and Concentration,133022
2020-10-11 22:31,Study Music & Sounds,Study Music for Concentration (Binaural Beats),132279
2020-10-11 22:33,Study Music & Sounds,Study Music for Studying (Study Alpha Waves),139710
2020-10-11 22:35,Study Music & Sounds,Soft Study Music and Alpha Waves,139710
2020-10-11 22:38,Study Music & Sounds,Ambient Alpha Waves for Studying,152341
2020-10-11 22:40,Study Music & Sounds,Background Music for Studying and Reading,145654
2020-10-11 22:43,Study Music & Sounds,Music for Studying and Binaural Beats Focus,147883
2020-10-11 22:45,Study Music & Sounds,Soothing Study Music and Binaural Beats,138224
2020-10-11 22:48,Study Music & Sounds,Calm Binaural Beats for Concentration,168688
2020-10-11 22:51,Study Music & Sounds,Soothing Binaural Beats for Reading,157543
2020-10-11 22:53,Study Music & Sounds,Binaural Beats for the Best Studying,151598
2020-10-11 22:56,Study Music & Sounds,Soft Music for Studying (Alpha Waves),145654
2020-10-11 22:58,Study Music & Sounds,Ambient Study Alpha Waves,146397
2020-10-11 23:00,Study Music & Sounds,Study Music for Focus (Alpha Waves),124849
2020-10-11 23:02,Study Music & Sounds,Calm Music for Concentration (Binaural Beats),135251
2020-10-11 23:05,Study Music & Sounds,Soothing Music for Focus (Study Alpha Waves),138224
2020-10-11 23:07,Study Music & Sounds,Study Music (Ambient Music),148626
2020-10-11 23:10,Study Music & Sounds,Music for Concentration (Study Alpha Waves),149369
2020-10-11 23:12,Study Music & Sounds,Music for Focus and Meditation,143425
2020-10-11 23:15,Study Music & Sounds,Calm Music for Focus (Binaural Beats),144911
2020-10-11 23:17,Study Music & Sounds,Music for Concentration and Reading,147140
2020-10-11 23:20,Study Music & Sounds,Music for Focus and Stress Relief,162744
2020-10-11 23:22,Study Music & Sounds,Binaural Beats Meditation,143425
2020-10-11 23:25,Study Music & Sounds,Relaxing Music for Concentration (Binaural Beats),142682
2020-10-11 23:27,Study Music & Sounds,Calm Music for Studying (Binaural Relaxation),138224
2020-10-11 23:29,Study Music & Sounds,Relaxing Study Music (Binaural Studying Music),136738
2020-10-11 23:31,Study Music & Sounds,Ambient Alpha Waves for Reading,135995
2020-10-11 23:34,Study Music & Sounds,Ambient Alpha Waves for Focus and Concentration,133022
2020-10-11 23:36,Study Music & Sounds,Study Music for Concentration (Binaural Beats),132279
2020-10-11 23:38,Study Music & Sounds,Study Music for Studying (Study Alpha Waves),139710
2020-10-11 23:41,Study Music & Sounds,Soft Study Music and Alpha Waves,139710
2020-10-11 23:43,Study Music & Sounds,Ambient Alpha Waves for Studying,152341
2020-10-11 23:46,Study Music & Sounds,Background Music for Studying and Reading,145654
2020-10-11 23:48,Study Music & Sounds,Music for Studying and Binaural Beats Focus,147883
2020-10-11 23:50,Study Music & Sounds,Soothing Study Music and Binaural Beats,138224
2020-10-11 23:53,Study Music & Sounds,Calm Binaural Beats for Concentration,168688
2020-10-11 23:56,Study Music & Sounds,Soothing Binaural Beats for Reading,157543
2020-10-11 23:58,Study Music & Sounds,Binaural Beats for the Best Studying,151598
2020-10-12 00:01,Study Music & Sounds,Soft Music for Studying (Alpha Waves),145654
2020-10-12 00:03,Study Music & Sounds,Ambient Study Alpha Waves,146397
2020-10-12 00:05,Study Music & Sounds,Study Music for Focus (Alpha Waves),124849
2020-10-12 00:08,Study Music & Sounds,Calm Music for Concentration (Binaural Beats),135251
2020-10-12 00:10,Study Music & Sounds,Soothing Music for Focus (Study Alpha Waves),138224
2020-10-12 00:12,Study Music & Sounds,Study Music (Ambient Music),148626
2020-10-12 00:15,Study Music & Sounds,Music for Concentration (Study Alpha Waves),149369
2020-10-12 00:17,Study Music & Sounds,Music for Focus and Meditation,143425
2020-10-12 00:20,Study Music & Sounds,Calm Music for Focus (Binaural Beats),144911
2020-10-12 00:22,Study Music & Sounds,Music for Concentration and Reading,147140
2020-10-12 00:25,Study Music & Sounds,Music for Focus and Stress Relief,162744
2020-10-12 00:27,Study Music & Sounds,Binaural Beats Meditation,143425
2020-10-12 00:30,Study Music & Sounds,Relaxing Music for Concentration (Binaural Beats),142682
2020-10-12 00:32,Study Music & Sounds,Calm Music for Studying (Binaural Relaxation),138224
2020-10-12 00:34,Study Music & Sounds,Relaxing Study Music (Binaural Studying Music),136738
2020-10-12 00:36,Study Music & Sounds,Ambient Alpha Waves for Reading,135995
2020-10-12 00:39,Study Music & Sounds,Ambient Alpha Waves for Focus and Concentration,133022
2020-10-12 00:41,Study Music & Sounds,Study Music for Concentration (Binaural Beats),132279
2020-10-12 00:43,Study Music & Sounds,Study Music for Studying (Study Alpha Waves),139710
2020-10-12 00:46,Study Music & Sounds,Soft Study Music and Alpha Waves,139710
2020-10-12 00:48,Study Music & Sounds,Ambient Alpha Waves for Studying,152341
2020-10-12 00:51,Study Music & Sounds,Background Music for Studying and Reading,145654
2020-10-12 00:53,Study Music & Sounds,Music for Studying and Binaural Beats Focus,147883
2020-10-12 00:55,Study Music & Sounds,Soothing Study Music and Binaural Beats,138224
2020-10-12 00:58,Study Music & Sounds,Calm Binaural Beats for Concentration,168688
2020-10-12 01:01,Study Music & Sounds,Soothing Binaural Beats for Reading,157543
2020-10-12 01:03,Study Music & Sounds,Binaural Beats for the Best Studying,151598
2020-10-12 01:06,Study Music & Sounds,Soft Music for Studying (Alpha Waves),145654
2020-10-12 01:08,Study Music & Sounds,Ambient Study Alpha Waves,146397
2020-10-12 01:10,Study Music & Sounds,Study Music for Focus (Alpha Waves),124849
2020-10-12 01:13,Study Music & Sounds,Calm Music for Concentration (Binaural Beats),135251
2020-10-12 01:15,Study Music & Sounds,Soothing Music for Focus (Study Alpha Waves),138224
2020-10-12 01:17,Study Music & Sounds,Study Music (Ambient Music),148626
2020-10-12 01:20,Study Music & Sounds,Music for Concentration (Study Alpha Waves),149369
2020-10-12 01:22,Study Music & Sounds,Music for Focus and Meditation,143425
2020-10-12 01:25,Study Music & Sounds,Calm Music for Focus (Binaural Beats),144911
2020-10-12 01:27,Study Music & Sounds,Soothing Study Music and Binaural Beats,5979
2020-10-12 01:27,Study Music & Sounds,Soft Study Music and Alpha Waves,3111
2020-10-12 01:27,Study Music & Sounds,Binaural Beats for the Best Studying,6873
2020-10-12 01:27,Study Music & Sounds,Music for Concentration and Reading,144019
2020-10-12 01:27,Study Music & Sounds,Music for Focus and Stress Relief,1904
2020-10-12 01:27,Study Music & Sounds,Relaxing Study Music (Binaural Studying Music),2948
2020-10-12 01:28,Study Music & Sounds,Music for Focus and Stress Relief,34760
2020-10-12 01:29,.Sinh,Blankets,72535
2020-10-12 01:29,jhfly,for you,12761
2020-10-12 01:30,WYS,Snowman,1985
2020-10-12 01:30,Swell,I'm Sorry,3924
2020-10-12 01:31,Made in M,Old Roots New Trees,92250
2020-10-12 01:33,potsu,i'm closing my eyes,118302
2020-10-12 01:35,potsu,i'm closing my eyes,118302
2020-10-12 01:35,potsu,i'm closing my eyes,4326
2020-10-12 01:38,Düne,Circles,178666
2020-10-12 01:41,Wun Two,Again,143132
2020-10-12 01:44,RŮDE,Eternal Youth,205766
2020-10-12 01:50,"quickly, quickly",Getsomerest/sleepwell,332173
2020-10-12 01:53,sagun,I'll Keep You Safe,185875
2020-10-12 01:56,The Deli,Flowers,187828
2020-10-12 01:58,potsu,[oops],142182
2020-10-12 02:00,eli filosov [ p h i l o ],oneofone_rwrk,91454
2020-10-12 02:01,Nohidea,falling down (feat. shiloh),96000
2020-10-12 03:03,Toonorth,Silience,196923
2020-10-12 03:06,Düne,Seasons,197142
2020-10-12 03:08,j'san,when the leaves come falling down,121904
2020-10-12 03:11,Knowmadic,Faces,133165
2020-10-12 03:13,Leavv,Voyage,139275
2020-10-12 03:16,A L E X,Proud of You,182869
2020-10-12 03:19,Moods,Love Is Real,202213
2020-10-12 03:22,Fujitsu,sand castles,147692
2020-10-12 03:24,The Deli,5:32pm,136914
2020-10-12 03:26,Jordan Maxwell,Is It Too Much to Ask For (feat. Shiloh),100310
2020-10-12 03:28,eery,Her,114741
2020-10-12 03:30,Ludwig van Beethoven,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",132435
2020-10-12 03:33,Christy Altomare,Once Upon a December,15000
2020-10-12 03:33,Pyotr Ilyich Tchaikovsky,"Nutcracker Suite, Op.71a, TH.35: Dance Of The Reed-Pipes",696
2020-10-12 03:33,Pyotr Ilyich Tchaikovsky,"18 Morceaux, Op.72: 3. Tendres reproches - Live",0
2020-10-12 03:33,Pyotr Ilyich Tchaikovsky,"18 Morceaux, Op.72: 15. Un poco di Chopin - Live",5514
2020-10-12 06:42,Pyotr Ilyich Tchaikovsky,"Nutcracker Suite, Op.71a, TH.35 (Arr. For Piano 4-Hands): 2. Danses caractéristiques. f. Danse des mirlitons: Moderato assai",74447
2020-10-12 06:46,Erik Satie,Gymnopédie No. 1,205866
2020-10-12 06:51,Erik Satie,Gnossienne No. 1,296480
2020-10-12 06:54,Erik Satie,Première Gymnopédie,204266
2020-10-12 06:58,Erik Satie,Gnossienne: No. 1,214133
2020-10-12 07:01,Erik Satie,Satie / Orch. Ducros: Gymnopédie No. 1,172120
2020-10-12 07:02,Erik Satie,Enfantillages pittoresques: II. Berceuse,77266
2020-10-12 07:03,Erik Satie,"Avant-dernières pensées: 3. Méditation, à Albert Roussel",7372
2020-10-12 07:03,Erik Satie,3 Gymnopédies: No. 1 in D Major: Lent et douloureux,83437
2020-10-12 07:03,Erik Satie,"Avant-dernières pensées: 1. Idylle, à Debussy",7267
2020-10-12 07:07,Erik Satie,Gnossiennes: No. 4,216680
2020-10-12 07:11,Claude Debussy,Rêverie,262386
2020-10-12 07:16,Claude Debussy,"2 Arabesques, L. 66: 1. Andantino con moto in E Major",257002
2020-10-12 07:19,Erik Satie,Prélude en tapisserie,178906
2020-10-12 07:22,Gabriel Fauré,"Dolly, Op.56: 1. Berceuse",177306
2020-10-12 07:24,Claude Debussy,"Préludes / Book 1, L.117: 8. La fille aux cheveux de lin",141053
2020-10-12 07:28,Erik Satie,Gnossiennes: No. 5,243000
2020-10-12 07:29,Erik Satie,Parade - Version for four-handed piano: Suite au Prélude du rideau rouge,29786
2020-10-12 07:29,Erik Satie,Douze petits chorals: Choral No.9,30360
2020-10-12 07:30,Claude Debussy,"Morceau de Concours, L.108",43720
2020-10-12 07:30,Erik Satie,En habit de cheval: Choral,37453
2020-10-12 07:31,Erik Satie,Le Piège de Méduse: 1. Quadrille,32666
2020-10-12 07:31,Erik Satie,Douze petits chorals: Choral No.8,31386
2020-10-12 07:32,Erik Satie,Le prisonnier maussade (1909),34360
2020-10-12 07:33,Erik Satie,En habit de cheval: Autre choral,32840
2020-10-12 07:33,Erik Satie,Pecadilles importunes: Profiter de ce qu'il a des cors aux pieds,34080
2020-10-12 07:34,Erik Satie,L'Enfance de Ko-quo (Recommendations maternelles): 2. Ne souffle pas dans tes oreilles,34560
2020-10-12 07:34,Erik Satie,Douze petits chorals: Choral No.5,34733
2020-10-12 07:35,Erik Satie,"Cinq Grimaces (pour le songe d'une été), Op.Posth. (1929): 3. Chasse",35201
2020-10-12 07:36,Erik Satie,Trois Nouvelles Enfantines: 1. Le vilain petit Vaurien,35306
2020-10-12 07:36,Erik Satie,Désespoir agréable (1908),35106
2020-10-12 07:37,Erik Satie,Arrière-propos,36240
2020-10-12 07:37,Erik Satie,Le Piège de Méduse: 2. Valse,36226
2020-10-12 07:38,Erik Satie,Le Piège de Méduse: 3. Pas vite,36653
2020-10-12 07:39,Erik Satie,"Danses gothiques: 7. Par pitié pour les ivrognes, honteux, débauchés, imparfaits, désagréables et faussaires en tous genres",37533
2020-10-12 07:39,Erik Satie,L'Enfance de Ko-quo (Recommendations maternelles): 3. Ne mets pas ta tête sous ton bras,39000
2020-10-12 07:40,Erik Satie,"Cinq Grimaces (pour le songe d'une été), Op.Posth. (1929): 2. Coquecigrue",40760
2020-10-12 07:41,Erik Satie,Les Trois Valses distinguées du précieux dégoûté: 3. Ses jambes,42373
2020-10-12 07:41,Erik Satie,Menus propos enfantins: 2. Ce que dit la petite Princesse des Tulipes,42866
2020-10-12 07:42,Erik Satie,Poésie,42026
2020-10-12 07:43,Erik Satie,Douze petits chorals: Choral No.3,43733
2020-10-12 07:43,Erik Satie,Douze petits chorals: Choral No.2,45346
2020-10-12 07:44,Erik Satie,Prélude canin,45760
2020-10-12 07:45,Erik Satie,"Danses gothiques: 8. En le haut honneur du vénéré Saint Michel, le gracieux Archange",46466
2020-10-12 07:46,Erik Satie,Douze petits chorals: Choral No.4,46706
2020-10-12 07:47,Erik Satie,"Leit-motiv du ""Panthée""",47000
2020-10-12 07:47,Erik Satie,Véritables préludes flasques pour un chien: 3. On joue,47746
2020-10-12 07:48,Erik Satie,Pièces froides: - Ed. Robert Caby (1905-1992): 5. Danses de travers II,48706
2020-10-12 07:49,Erik Satie,Fâcheux exemple (1908),48240
2020-10-12 07:50,Erik Satie,Trois Nouvelles Enfantines: 3. La gentille toute petite fille,49146
2020-10-12 07:51,Erik Satie,Danses gothiques: 4. A propos de Saint Bernard et de Sainte Lucie,49133
2020-10-13 03:53,Erik Satie,Danses gothiques: 9. Après avoir obtenu la remise de ses fautes,50440
2020-10-13 03:54,Erik Satie,Douze petits chorals: Choral No.1,50880
2020-10-13 03:55,Erik Satie,Trois Nouvelles Enfantines: 2. Berceuse,50800
2020-10-13 03:56,Erik Satie,Douze petits chorals: Choral No.12 (Petite Sonate 1908),51560
2020-10-13 03:56,Erik Satie,Véritables préludes flasques pour un chien: 1. Sévère réprimande,51786
2020-10-13 03:57,Erik Satie,Douze petits chorals: Choral No.11,51706
2020-10-13 03:58,Erik Satie,Douze petits chorals: Choral No.10,52746
2020-10-13 03:59,Erik Satie,Heures séculaires et instantanées: 3. Affolements granitiques,52733
2020-10-13 04:00,Erik Satie,Enfantillages pittoresques: 1. Petit prélude à la journée,53800
2020-10-13 04:01,Erik Satie,"Cinq Grimaces (pour le songe d'une été), Op.Posth. (1929): 1. Préambule",56720
2020-10-13 04:02,Erik Satie,"Avant-dernières pensées: 3. Méditation, à Albert Roussel",52160
2020-10-13 04:03,Erik Satie,Pecadilles importunes: Etre jaloux de son camarade qui a une grosse tête,55133
2020-10-13 04:04,Claude Debussy,"Page d'album, L. 133 (Pour l'oeuvre du ""Vêtement du Blessé)",56000
2020-10-13 04:05,Erik Satie,Les Trois Valses distinguées du précieux dégoûté: 2. Son binocle,55973
2020-10-13 04:05,Erik Satie,Sonatine bureaucratique: 1. Allegro,59013
2020-10-13 04:06,Erik Satie,Trois morceaux en forme de poire: Prolongation du même,56935
2020-10-13 04:07,Erik Satie,Danses gothiques: 2. Dans laquelle les Pères de la Très Véritable et Très Sainte Eglise sont invoqués,58666
2020-10-13 04:08,Erik Satie,Danses gothiques: 6. Où il est question du pardon des injures reçues,58560
2020-10-13 04:09,Erik Satie,Trois Petites Pièces montées: 2. Marche de Cocagne (Démarche),58480
2020-10-13 04:10,Erik Satie,Les Trois Valses distinguées du précieux dégoûté: 1. Sa taille,59733
2020-10-13 04:11,Erik Satie,Sonatine bureaucratique: 2. Andante,59973
2020-10-13 04:12,Erik Satie,Six Pièces de la période 1906-1913: 1. Désespoir agréable,65106
2020-10-13 04:13,Erik Satie,Menus propos enfantins: 3. Valse du Chocolat aux Amandes,60813
2020-10-13 04:15,Erik Satie,Choses vues à Droite et à Gauche (sans lunettes): Choral hypochrite,69853
2020-10-13 04:16,Erik Satie,Chapitres tournés en tous sens: 1. Celle qui parle trop,61786
2020-10-13 04:17,Erik Satie,Aperçus désagréables: 2. Choral,61760
2020-10-13 04:18,Erik Satie,Douze petits chorals: Choral No.6,62520
2020-10-13 04:19,Erik Satie,Vieux sequins et vieilles cuirasses: 2. Danse cuirassée (période greque),62693
2020-10-13 04:20,Erik Satie,Descriptions automatiques: 3. Sur un Casque,63466
2020-10-13 04:21,Erik Satie,Pièces froides: - Ed. Robert Caby (1905-1992): 2. Airs à fair fuir II,64400
2020-10-13 04:22,Erik Satie,Heures séculaires et instantanées: 2. Crépuscule matinal,64546
2020-10-13 04:23,Erik Satie,L'Enfance de Ko-quo (Recommendations maternelles): 1. Ne bois pas ton chocolat avec les doigts,70786
2020-10-13 04:24,Erik Satie,Menus propos enfantins: 1. Le chant guerrier du Roi des Haricots,66853
2020-10-13 04:25,Erik Satie,Pièces froides: - Ed. Robert Caby (1905-1992): 4. Danses de travers I,67920
2020-10-13 04:27,Erik Satie,Véritables préludes flasques pour un chien: 2. Seul à la maison,67706
2020-10-13 04:28,Erik Satie,"Cinq Grimaces (pour le songe d'une été), Op.Posth. (1929): 5. Pour sortir",68520
2020-10-13 04:29,Erik Satie,Modéré,68000
2020-10-13 04:30,Erik Satie,Verset laïque et somptueux,74626
2020-10-13 04:31,Erik Satie,Première pensée Rose-Croix,69000
2020-10-13 04:32,Erik Satie,Petite ouverture à danser,71666
2020-10-13 04:34,Erik Satie,"Avant-dernières pensées: 1. Idylle, à Debussy",72440
2020-10-13 04:35,Erik Satie,Enfantillages pittoresques: 3. Marche du grand escalier,73066
2020-10-13 04:36,Erik Satie,"Prélude de ""La Morte de Monsieur Mouche""",74453
2020-10-13 04:37,Erik Satie,Pecadilles importunes: Lui manger sa tartine,75653
2020-10-13 04:39,Erik Satie,Profondeur,77093
2020-10-13 04:40,Erik Satie,Aperçus désagréables: 1. Pastorale,82253
2020-10-13 04:41,Erik Satie,Trois morceaux en forme de poire: No.1 - Lentement,79293
2020-10-13 04:43,Erik Satie,Sonatine bureaucratique: 3. Vivache,79146
2020-10-13 04:44,Erik Satie,Trois Petites Pièces montées: 1. De l'enfance de Pantagruel (Réverie),87426
2020-10-13 04:45,Maurice Ravel,"Ma mère l'oye, M.60 - For Piano Duet, M.60: 1. Pavane de la Belle au bois dormant",82880
2020-10-13 04:47,Erik Satie,Trois morceaux en forme de poire: Redite,82613
2020-10-13 04:48,Erik Satie,Parade - Version for four-handed piano: Petite fille américaine,82133
2020-10-13 04:50,Erik Satie,Nocturnes: 6. No.6,83626
2020-10-14 06:02,Study Music & Sounds,Music for Focus and Meditation,143425
2020-10-14 06:02,Study Music & Sounds,Binaural Beats for the Best Studying,15000
2020-10-14 06:04,Study Music & Sounds,Background Music for Studying and Reading,15255
2020-10-14 06:05,Erik Satie,Pièces froides: - Ed. Robert Caby (1905-1992): 6. Danses de travers III,20480
2020-10-14 06:08,Erik Satie,Gymnopédie No. 1,205866
2020-10-14 06:13,Erik Satie,Gnossienne No. 1,296480
2020-10-14 06:16,Erik Satie,Première Gymnopédie,204266
2020-10-14 06:20,Erik Satie,Gnossienne: No. 1,214133
2020-10-14 06:23,Erik Satie,Satie / Orch. Ducros: Gymnopédie No. 1,172120
2020-10-14 06:24,Erik Satie,Enfantillages pittoresques: II. Berceuse,77266
2020-10-14 06:27,Erik Satie,3 Gymnopédies: No. 1 in D Major: Lent et douloureux,190560
2020-10-14 06:31,Erik Satie,Gnossienne No.1 (Arr. Kleynjans),220560
2020-10-14 06:35,Erik Satie,3 Gymnopédies: No.1 Lent et douloureux,219760
2020-10-14 06:38,Erik Satie,Gymnopédie No. 1: Lent et douloureux,189840
2020-10-14 06:39,Erik Satie,"Avant-dernières pensées: 3. Méditation, à Albert Roussel",75000
2020-10-14 06:40,Erik Satie,"Avant-dernières pensées: 1. Idylle, à Debussy",84000
2020-10-14 06:42,Erik Satie,Pièces froides / II. Danses de travers: 2. Passer,85306
2020-10-14 06:44,Erik Satie,3 Mélodies (1916): 2. La statue de bronze,121106
2020-10-14 06:47,Erik Satie,Trois morceaux en forme de poire: Manière de commencement,214733
2020-10-14 06:48,Erik Satie,Sports et Divertissements: La comédie italienne,35946
2020-10-14 06:49,Erik Satie,Sports et Divertissements: Le Flirt,36000
2020-10-14 06:50,Erik Satie,6 Gnossiennes: No. 6,98480
2020-10-14 06:52,Erik Satie,Sports et Divertissements: Le tango perpétuel,73173
2020-10-14 06:53,Erik Satie,La Belle Excentrique (fantasie sérieuse) - Version for four-handed piano: Grand ritournelle,107613
2020-10-14 06:56,Erik Satie,Gnossiennes: 3. Lent,175880
2020-10-14 06:58,Erik Satie,6 Gnossiennes: No. 4,123720
2020-10-14 07:01,Erik Satie,Trois morceaux en forme de poire: No.2 - Enlevé,136573
2020-10-14 07:03,Erik Satie,"Avant-dernières pensées: 2. Aubade, à Paul Dukas",120000
2020-10-15 01:12,Erik Satie,Embryons desséchés: 2. D'Édriophtalma,211828
2020-10-15 01:15,Erik Satie,Vexations (Pages mystiques No.2): Très lent - Thème,152226
2020-10-15 01:18,Erik Satie,Trois morceaux en forme de poire: En plus,157040
2020-10-15 01:20,Erik Satie,La diva de l'empire,159880
2020-10-15 01:21,Erik Satie,Sports et Divertissements: Le golf,30826
2020-10-15 01:22,Erik Satie,Pièces froides / II. Danses de travers: 1. En y regardant à deux fois,94520
2020-10-15 01:24,Erik Satie,Trois Petites Pièces montées: 3. Jeux de Gargantua (Coin de Polka),105120
2020-10-15 01:26,Erik Satie,Pièces froides:: Airs à faire fuir - II. Modestement,129933
2020-10-15 01:27,Erik Satie,Sports et Divertissements: Le bain de mer,32786
2020-10-15 01:30,Erik Satie,3 Gymnopédies: 1. Lent et douloureux,205280
2020-10-15 01:31,Erik Satie,Sports et Divertissements: La balançoire,35000
2020-10-15 01:32,Erik Satie,Sports et Divertissements: Les quatre-coins,46573
2020-10-15 01:33,Erik Satie,Trois morceaux en forme de poire: No.1 - Lentement,73866
2020-10-15 01:36,Erik Satie,Trois morceaux en forme de poire: No.3 - Brutal,166911
2020-10-15 01:40,Erik Satie,Pièces froides:: Airs à faire fuir - I. D'une manière très particulière,239493
2020-10-15 01:40,Erik Satie,Sports et Divertissements: La pêche,49226
2020-10-15 01:41,Erik Satie,Sports et Divertissements: Choral inappétissant,53493
2020-10-15 01:46,Richard Ottis Charles,Canon in D,3575
2020-10-15 01:46,Erik Satie,Trois Petites Pièces montées: 2. Marche de Cocagne (Démarche),1195
2020-10-15 01:46,Erik Satie,Sports et Divertissements: Colin-maillard,0
2020-10-15 01:46,Erik Satie,Trois morceaux en forme de poire: Prolongation du même. Au pas,32035
2020-10-15 01:46,Erik Satie,Gnossiennes: 1. Lent,0
2020-10-15 01:46,Erik Satie,Sports et Divertissements: Le tennis,7093
2020-10-15 01:46,Erik Satie,Sports et Divertissements: Le yachting,0
2020-10-15 01:46,Erik Satie,Tendrement,252666
2020-10-15 01:46,Erik Satie,Je te veux,545
2020-10-15 01:46,Erik Satie,Véritables préludes flasques (pour un chien): 1. Sévère réprimande,0
2020-10-15 01:48,Study Jazz,Studying Music Vibes,23823
2020-10-15 01:50,Idealism,controlla,108000
2020-10-15 05:55,WYS,Snowman,195136
2020-10-15 05:58,Nymano,Evening Routine,144624
2020-10-15 06:00,Swell,I'm Sorry,157524
2020-10-15 06:02,Tomppabeats,Monday Loop,91504
2020-10-15 16:12,RŮDE,Eternal Youth,205766
2020-10-15 17:32,Psalm Trees,Fever,153253
2020-10-15 17:36,Flitz&Suppe,Its All There,207812
2020-10-15 17:39,Düne,Circles,178666
2020-10-15 17:41,Nymano,Fireworks,138000
2020-10-15 17:44,G Mills,Keyframe,174359
2020-10-15 17:46,Cold,Existence,135496
2020-10-15 17:49,Kupla,Owls of the Night,141538
2020-10-15 17:51,dryhope,Steps,150750
2020-10-15 17:53,sleepee.,g o o d b y e,118666
2020-10-15 17:57,Purrple Cat,Alone Time,202996
2020-10-15 17:59,Fujitsu,sand castles,147692
2020-10-15 18:02,imagiro,Wool Gloves,165925
2020-10-15 18:05,Düne,Seasons,197142
2020-10-15 18:06,Milkz,constant,68571
2020-10-15 18:09,Hyperparadise,Morning,181528
2020-10-15 18:11,mell-ø,Nova,104415
2020-10-15 18:13,Mvdb,Breeze,95372
2020-10-15 18:14,Rook1e,I Fell in Love with You One Night in September,96004
2020-10-15 18:16,jhfly,high rise,80651
2020-10-15 18:18,goosetaf,Carried Away,115200
2020-10-15 18:19,ENRA,Amber,89367
2020-10-15 18:21,A L E X,Save Me,142013
2020-10-15 18:24,Hurley Mower,Cinnamon,169565
2020-10-15 18:26,H.1,Circle,112941
2020-10-15 18:28,Jordy Chandra,Late Night Call,134794
2020-10-15 18:30,jhfly,"ravioli, ravioli",100165
2020-10-15 18:33,Aso,Espresso,162191
2020-10-15 18:34,jhfly,yellow chords,76834
2020-10-15 18:36,Two Sleepy,we used to,112500
2020-10-15 18:38,Kupla,Barely Awake,103735
2020-10-15 18:40,Fujitsu,Motions,112000
2020-10-15 18:41,Kasper Lindmark,Plant,70916
2020-10-15 18:42,Fortnight,Nice With the Dice,104415
2020-10-15 18:45,Sarcastic Sounds,Wish You Were Mine,121519
2020-10-15 18:47,Fatb,Fading,130632
2020-10-15 18:48,Milkz,weak,71111
2020-10-15 18:50,Glimlip,I'm Sorry,136538
2020-10-15 18:51,Dweeb,Syrup,66206
2020-10-15 18:52,Kasper Lindmark,Grace,1068
2020-10-15 18:52,Zako,Summer,24891
2020-10-15 18:54,BluntOne,Reflections,122220
2020-10-15 18:55,aimless,oliver,86923
2020-10-15 18:58,HM Surf,Making Love and Sweet Noodles,144500
2020-10-15 18:59,Joe Corfield,Cheat Sheet,88500
2020-10-15 19:00,Milkz,silence,81126
2020-10-15 19:04,Mondo Loops,Lunar Drive,189285
2020-10-15 19:05,Kasper Lindmark,it's been a while,63157
2020-10-15 19:07,Milkz,Clear Skies,110409
2020-10-15 19:09,Through & Through,Every Summer (feat. J'san),127346
2020-10-15 19:11,mommy,thinking of you,131000
2020-10-15 19:13,Cinéva,To Breathe,151008
2020-10-15 19:17,Aso,Blankets,213500
2020-10-15 19:19,The Deli,5:32pm,136914
2020-10-15 19:22,invention_,Drxzzl_,152361
2020-10-15 19:25,Ficci,As You,181479
2020-10-15 19:25,Philanthrope,"Moonshine, Pt. 2",1393
2020-10-15 19:27,Milkz,hiking,108169
2020-10-15 19:29,less.people,Gyoza,120000
2020-10-15 19:30,Milkz,snooze,108169
2020-10-15 19:33,Pandrezz,Cuddlin,176959
